id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,sending network coverage,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,note1,note2,receiving network coverage,receiving method,cash pickup location,date,corridor
920160347,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,TON,Tonga,East Asia & Pacific,Lower middle income,IDA,..,KlickEx,Money Transfer Operator,Debit/credit card,Internet,High,2 days,200.00,200.00,AUD,0.00,1.62,2.07,2.07,500.00,500.00,AUD,0.00,1.62,1.81,1.81,1.65,Yes,,,High,Bank account,,29/Jul/2016,AUSTON
920160348,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,TON,Tonga,East Asia & Pacific,Lower middle income,IDA,..,KlickEx,Money Transfer Operator,Debit/credit card,Internet,High,Next day,200.00,200.00,AUD,0.00,1.63,1.07,1.07,500.00,500.00,AUD,0.00,1.64,0.81,0.81,1.65,Yes,,,High,Bank account,,29/Jul/2016,AUSTON
920160349,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,TON,Tonga,East Asia & Pacific,Lower middle income,IDA,..,KlickEx Pacific,Money Transfer Operator,Mobile money,Mobile phone,High,Less than one hour,200.00,200.00,AUD,3.00,1.59,4.05,5.55,500.00,500.00,AUD,3.00,1.59,3.95,4.55,1.65,Yes,,,High,Mobile wallet,,29/Jul/2016,AUSTON
920160350,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,TON,Tonga,East Asia & Pacific,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,200.00,200.00,AUD,15.00,1.61,2.58,10.08,500.00,500.00,AUD,15.00,1.61,2.58,5.58,1.65,Yes,,,High,Cash,Agent,29/Jul/2016,AUSTON
920160351,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,TON,Tonga,East Asia & Pacific,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,200.00,200.00,AUD,20.00,1.58,4.65,14.65,500.00,500.00,AUD,25.00,1.58,4.65,9.65,1.65,Yes,,,High,Cash,Agent,29/Jul/2016,AUSTON
920160352,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,TON,Tonga,East Asia & Pacific,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,High,Less than one hour,200.00,200.00,AUD,13.00,1.58,4.65,11.15,500.00,500.00,AUD,18.00,1.58,4.65,8.25,1.65,Yes,,,High,Cash,Agent,29/Jul/2016,AUSTON
920160353,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,TON,Tonga,East Asia & Pacific,Lower middle income,IDA,..,Westpac,Bank,Bank account transfer,"Bank branch, Call Center",High,2 days,200.00,200.00,AUD,10.00,1.49,10.09,15.09,500.00,500.00,AUD,10.00,1.49,10.09,12.09,1.65,Yes,,,High,Bank account,,29/Jul/2016,AUSTON
920160354,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,TON,Tonga,East Asia & Pacific,Lower middle income,IDA,..,Westpac,Bank,Bank account transfer,Internet,High,2 days,200.00,200.00,AUD,20.00,1.49,10.09,20.09,500.00,500.00,AUD,20.00,1.49,10.09,14.09,1.65,Yes,,,High,Bank account,,29/Jul/2016,AUSTON
920160355,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,TON,Tonga,East Asia & Pacific,Lower middle income,IDA,..,WorldRemit,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,Less than one hour,200.00,200.00,AUD,9.99,1.61,2.56,7.56,500.00,500.00,AUD,11.99,1.61,2.56,4.96,1.65,Yes,,,High,Mobile wallet,,29/Jul/2016,AUSTON
920160356,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,TON,Tonga,East Asia & Pacific,Lower middle income,IDA,..,Xpress Money,Money Transfer Operator,Cash,Agent,Medium,Less than one hour,200.00,200.00,AUD,13.00,1.61,2.67,9.17,500.00,500.00,AUD,13.00,1.61,2.67,5.27,1.65,Yes,,,High,Cash,Agent,29/Jul/2016,AUSTON
920160357,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,ANZ Bank,Bank,Bank account transfer,"Bank branch, Call Center",High,2 days,200.00,200.00,AUD,32.00,0.72,4.58,20.58,500.00,500.00,AUD,32.00,0.72,4.58,10.98,0.75,Yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Bank account,,27/Jul/2016,AUSVNM
920160358,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,ANZ Bank,Bank,Bank account transfer,Internet,High,2 days,200.00,200.00,AUD,24.00,0.72,4.58,16.58,500.00,500.00,AUD,24.00,0.72,4.58,9.38,0.75,Yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Bank account,,27/Jul/2016,AUSVNM
920160359,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Commonwealth Bank,Bank,Bank account transfer,"Bank branch, Call Center",High,3-5 days,200.00,200.00,AUD,30.00,15542.93,7.64,22.64,500.00,500.00,AUD,30.00,15542.93,7.64,13.64,16829.52,Yes,,,High,Bank account,,27/Jul/2016,AUSVNM
920160360,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Commonwealth Bank,Bank,Bank account transfer,Internet,High,3-5 days,200.00,200.00,AUD,22.00,15542.93,7.64,18.64,500.00,500.00,AUD,22.00,15542.93,7.64,12.04,16829.52,Yes,,,High,Bank account,,27/Jul/2016,AUSVNM
920160361,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Hai Ha Money Transfer,Money Transfer Operator,Cash,Agent,Medium,Same day,200.00,200.00,AUD,4.00,16500.00,1.96,3.96,500.00,500.00,AUD,10.00,16500.00,1.96,3.96,16829.52,Yes,,,High,Cash,Agent,27/Jul/2016,AUSVNM
920160362,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Money2anywhere,Money Transfer Operator,Debit/credit card,Internet,High,3-5 days,200.00,200.00,AUD,12.00,16052.20,4.62,10.62,500.00,500.00,AUD,12.00,16052.20,4.62,7.02,16829.52,Yes,,,High,Bank account,,27/Jul/2016,AUSVNM
920160363,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,200.00,200.00,AUD,4.00,16445.76,2.28,4.28,500.00,500.00,AUD,10.00,16445.76,2.28,4.28,16829.52,Yes,,,High,Cash,Agent,27/Jul/2016,AUSVNM
920160364,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,200.00,200.00,AUD,4.00,16445.76,2.28,4.28,500.00,500.00,AUD,10.00,16445.76,2.28,4.28,16829.52,Yes,,,High,Cash,Agent,27/Jul/2016,AUSVNM
920160365,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Orbit Remit,Money Transfer Operator,Debit/credit card,Internet,High,Less than one hour,200.00,200.00,AUD,8.00,16585.00,1.45,5.45,500.00,500.00,AUD,8.00,16585.00,1.45,3.05,16829.52,Yes,,,High,Cash,Agent,27/Jul/2016,AUSVNM
920160366,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Orbit Remit,Money Transfer Operator,Debit/credit card,Internet,High,2 days,200.00,200.00,AUD,7.00,16585.00,1.45,4.95,500.00,500.00,AUD,7.00,16585.00,1.45,2.85,16829.52,Yes,,,High,Own/partner bank account,,27/Jul/2016,AUSVNM
920160367,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Ria,Money Transfer Operator,Cash,Agent,High,Less than one hour,200.00,200.00,AUD,5.00,16635.00,1.16,3.66,500.00,500.00,AUD,8.00,16635.00,1.16,2.76,16829.52,Yes,,,High,Cash,Agent,27/Jul/2016,AUSVNM
920160368,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Transferwise,Money Transfer Operator,Bank account transfer,Internet,High,3-5 days,200.00,200.00,AUD,4.54,16660.34,1.01,3.28,500.00,500.00,AUD,9.00,16660.34,1.01,2.81,16829.52,Yes,,,,Bank account,,27/Jul/2016,AUSVNM
920160369,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Universal Money Transfer,Money Transfer Operator,Cash,Agent,Low,Same day,200.00,200.00,AUD,6.00,16500.00,1.96,4.96,500.00,500.00,AUD,9.00,16500.00,1.96,3.76,16829.52,Yes,,,High,Cash,Agent,27/Jul/2016,AUSVNM
920160370,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Vina Money Transfer,Money Transfer Operator,Cash,Agent,Low,Same day,200.00,200.00,AUD,4.00,16550.00,1.66,3.66,500.00,500.00,AUD,10.00,16550.00,1.66,3.66,16829.52,Yes,,,High,Cash,Agent,27/Jul/2016,AUSVNM
920160371,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,High,Less than one hour,200.00,200.00,AUD,10.00,16336.66,2.93,7.93,500.00,500.00,AUD,10.00,16336.66,2.93,4.93,16829.52,Yes,,,High,Cash,Agent,27/Jul/2016,AUSVNM
920160372,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,High,Next day,200.00,200.00,AUD,5.00,16336.66,2.93,5.43,500.00,500.00,AUD,10.00,16336.66,2.93,4.93,16829.52,Yes,,,High,Bank account,,27/Jul/2016,AUSVNM
920160373,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,200.00,200.00,AUD,4.00,16336.66,2.93,4.93,500.00,500.00,AUD,7.00,16336.66,2.93,4.33,16829.52,Yes,,,High,Cash,Agent,27/Jul/2016,AUSVNM
920160374,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Westpac,Bank,Bank account transfer,"Bank branch, Call Center",High,2 days,200.00,200.00,AUD,32.00,0.71,5.29,21.29,500.00,500.00,AUD,32.00,0.71,5.29,11.69,0.75,Yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Bank account,,27/Jul/2016,AUSVNM
920160375,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Westpac,Bank,Bank account transfer,Internet,High,2 days,200.00,200.00,AUD,20.00,0.71,5.29,15.29,500.00,500.00,AUD,20.00,0.71,5.29,9.29,0.75,Yes,This RSP sends AUD and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Bank account,,27/Jul/2016,AUSVNM
920160376,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Xpress Money,Money Transfer Operator,Cash,Agent,Medium,Less than one hour,200.00,200.00,AUD,3.00,16365.42,2.76,4.26,500.00,500.00,AUD,5.00,16365.42,2.76,3.76,16829.52,Yes,,,High,Cash,Agent,27/Jul/2016,AUSVNM
920160377,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VNM,Vietnam,East Asia & Pacific,Lower middle income,Blend,..,Xpress Money,Money Transfer Operator,Cash,Agent,Medium,Next day,200.00,200.00,AUD,4.00,16365.42,2.76,4.76,500.00,500.00,AUD,10.00,16365.42,2.76,4.76,16829.52,Yes,,,High,Cash,Home delivery,27/Jul/2016,AUSVNM
920160378,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,..,ANZ Bank,Bank,Bank account transfer,"Bank branch, Call Center",High,2 days,200.00,200.00,AUD,32.00,74.70,6.45,22.45,500.00,500.00,AUD,32.00,74.70,6.45,12.85,79.85,Yes,,,High,Bank account,,29/Jul/2016,AUSVUT
920160379,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,..,ANZ Bank,Bank,Bank account transfer,Internet,High,2 days,200.00,200.00,AUD,24.00,74.70,6.45,18.45,500.00,500.00,AUD,24.00,74.70,6.45,11.25,79.85,Yes,,,High,Bank account,,29/Jul/2016,AUSVUT
920160380,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,..,Commonwealth Bank,Bank,Bank account transfer,"Bank branch, Call Center",High,3-5 days,200.00,200.00,AUD,30.00,76.43,4.29,19.29,500.00,500.00,AUD,30.00,76.43,4.29,10.29,79.85,Yes,,,High,Bank account,,29/Jul/2016,AUSVUT
920160381,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,..,Commonwealth Bank,Bank,Bank account transfer,Internet,High,3-5 days,200.00,200.00,AUD,22.00,76.43,4.29,15.29,500.00,500.00,AUD,22.00,76.43,4.29,8.69,79.85,Yes,,,High,Bank account,,29/Jul/2016,AUSVUT
920160382,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,200.00,200.00,AUD,25.00,82.00,-2.69,9.81,500.00,500.00,AUD,37.00,82.00,-2.69,4.71,79.85,Yes,A negative exchange rate margin for this operator may be due to a promotion/special offer that the RSP had on at the time the information was collected.,,Medium,Cash,Agent,29/Jul/2016,AUSVUT
920160383,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,..,National Australia Bank (NAB),Bank,Bank account transfer,"Bank branch, Call Center",High,3-5 days,200.00,200.00,AUD,30.00,75.43,5.54,20.54,500.00,500.00,AUD,30.00,75.43,5.54,11.54,79.85,Yes,,,High,Bank account,,29/Jul/2016,AUSVUT
920160384,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,..,National Australia Bank (NAB),Bank,Bank account transfer,Internet,High,3-5 days,200.00,200.00,AUD,22.00,75.43,5.54,16.54,500.00,500.00,AUD,22.00,75.43,5.54,9.94,79.85,Yes,,,High,Bank account,,29/Jul/2016,AUSVUT
920160385,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Bank branch,High,Less than one hour,200.00,200.00,AUD,18.00,79.93,-0.10,8.90,500.00,500.00,AUD,25.00,79.93,-0.10,4.90,79.85,Yes,A negative exchange rate margin for this operator may be due to a promotion/special offer that the RSP had on at the time the information was collected.,,High,Cash,Agent,29/Jul/2016,AUSVUT
920160386,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,High,Less than one hour,200.00,200.00,AUD,35.00,79.93,-0.10,17.40,500.00,500.00,AUD,50.00,79.93,-0.10,9.90,79.85,Yes,A negative exchange rate margin for this operator may be due to a promotion/special offer that the RSP had on at the time the information was collected.,,High,Cash,Agent,29/Jul/2016,AUSVUT
920160387,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,..,Westpac,Bank,Bank account transfer,"Bank branch, Call Center",High,2 days,200.00,200.00,AUD,10.00,74.58,6.60,11.60,500.00,500.00,AUD,10.00,74.58,6.60,8.60,79.85,Yes,,,High,Own/partner bank account,,29/Jul/2016,AUSVUT
920160388,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,..,Westpac,Bank,Bank account transfer,Internet,High,2 days,200.00,200.00,AUD,20.00,74.58,6.60,16.60,500.00,500.00,AUD,20.00,74.58,6.60,10.60,79.85,Yes,,,High,Cash,Agent,29/Jul/2016,AUSVUT
920160389,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,..,Xpress Money,Money Transfer Operator,Cash,Agent,Medium,Less than one hour,200.00,200.00,AUD,20.00,69.36,13.14,23.14,500.00,500.00,AUD,30.00,69.36,13.14,19.14,79.85,Yes,,,High,Cash,Agent,29/Jul/2016,AUSVUT
920160390,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,ANZ Bank,Bank,Bank account transfer,"Bank branch, Call Center",High,2 days,200.00,200.00,AUD,32.00,1.71,12.75,28.75,500.00,500.00,AUD,32.00,1.71,12.75,19.15,1.97,Yes,,,High,Bank account,,29/Jul/2016,AUSWSM
920160391,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,ANZ Bank,Bank,Bank account transfer,Internet,High,2 days,200.00,200.00,AUD,24.00,1.71,12.75,24.75,500.00,500.00,AUD,24.00,1.71,12.75,17.55,1.97,Yes,,,High,Bank account,,29/Jul/2016,AUSWSM
920160392,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,ANZ Pacific Money Transfer Card (BPAY),Bank,Bank account transfer,"Bank branch, Call Center",High,3-5 days,200.00,200.00,AUD,10.20,1.84,6.56,11.66,500.00,500.00,AUD,18.30,1.84,6.56,10.22,1.97,Yes,,,High,Bank account,,29/Jul/2016,AUSWSM
920160393,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,IMEX Money Transfer,Money Transfer Operator,Cash,Agent,Low,Same day,200.00,200.00,AUD,12.00,1.85,5.84,11.84,500.00,500.00,AUD,12.00,1.85,5.84,8.24,1.97,Yes,,,High,Cash,Agent,29/Jul/2016,AUSWSM
920160394,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,KlickEx,Money Transfer Operator,Debit/credit card,Internet,High,3-5 days,200.00,200.00,AUD,0.00,1.83,6.71,6.71,500.00,500.00,AUD,0.00,1.84,6.40,6.40,1.97,Yes,,,High,Bank account,,29/Jul/2016,AUSWSM
920160395,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,KlickEx,Money Transfer Operator,Debit/credit card,Internet,High,2 days,200.00,200.00,AUD,0.00,1.86,5.16,5.16,500.00,500.00,AUD,0.00,1.87,4.91,4.91,1.97,Yes,,,High,Bank account,,29/Jul/2016,AUSWSM
920160396,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,KlickEx,Money Transfer Operator,Debit/credit card,Internet,High,Next day,200.00,200.00,AUD,0.00,1.88,4.20,4.20,500.00,500.00,AUD,0.00,1.89,3.94,3.94,1.97,Yes,,,High,Bank account,,29/Jul/2016,AUSWSM
920160397,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,KlickEx Pacific,Money Transfer Operator,Mobile money,Mobile phone,High,Less than one hour,200.00,200.00,AUD,3.00,1.85,6.03,7.53,500.00,500.00,AUD,3.00,1.85,5.84,6.44,1.97,Yes,,,High,Mobile wallet,,29/Jul/2016,AUSWSM
920160398,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,200.00,200.00,AUD,15.00,1.86,5.24,12.74,500.00,500.00,AUD,15.00,1.86,5.24,8.24,1.97,Yes,,,Medium,Cash,Agent,29/Jul/2016,AUSWSM
920160399,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,200.00,200.00,AUD,15.00,1.83,6.64,14.14,500.00,500.00,AUD,15.00,1.83,6.64,9.64,1.97,Yes,,,High,Cash,Agent,29/Jul/2016,AUSWSM
920160400,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,High,Less than one hour,200.00,200.00,AUD,13.00,1.83,6.64,13.14,500.00,500.00,AUD,18.00,1.83,6.64,10.24,1.97,Yes,,,High,Cash,Agent,29/Jul/2016,AUSWSM
920160401,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,Westpac,Bank,Cash,Bank branch,High,2 days,200.00,200.00,AUD,10.00,1.69,13.87,18.87,500.00,500.00,AUD,10.00,1.69,13.87,15.87,1.97,Yes,,,High,Own/partner bank account,,29/Jul/2016,AUSWSM
920160402,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,Westpac,Bank,Bank account transfer,Internet,High,2 days,200.00,200.00,AUD,20.00,1.69,13.87,23.87,500.00,500.00,AUD,20.00,1.69,13.87,17.87,1.97,Yes,,,High,Cash,Agent,29/Jul/2016,AUSWSM
920160403,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,WorldRemit,Money Transfer Operator,"Bank account transfer, Debit/credit card",Internet,High,Less than one hour,200.00,200.00,AUD,9.99,1.76,10.33,15.33,500.00,500.00,AUD,11.99,1.76,10.33,12.73,1.97,Yes,,,High,Mobile wallet,,29/Jul/2016,AUSWSM
920160404,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,..,Xpress Money,Money Transfer Operator,Cash,Agent,Medium,Less than one hour,200.00,200.00,AUD,11.50,1.76,10.33,16.08,500.00,500.00,AUD,14.00,1.76,10.33,13.13,1.97,Yes,,,High,Cash,Agent,29/Jul/2016,AUSWSM
920160405,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low Income,Blend,..,Citibank,Bank,Bank account transfer,"Bank branch, Internet",High,3-5 days,200.00,200.00,AUD,25.00,0.74,1.61,14.11,500.00,500.00,AUD,25.00,0.74,1.61,6.61,0.75,Yes,,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",High,Bank account,,27/Jul/2016,AUSZWE
920160406,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low Income,Blend,..,Commonwealth Bank,Bank,Bank account transfer,"Bank branch, Internet",High,3-5 days,200.00,200.00,AUD,30.00,0.71,5.15,20.15,500.00,500.00,AUD,30.00,0.71,5.15,11.15,0.75,Yes,,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",High,Bank account,,27/Jul/2016,AUSZWE
920160407,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low Income,Blend,..,exchange4free.com,Money Transfer Operator,Debit/credit card,Internet,High,Same day,200.00,200.00,AUD,0.00,0.72,4.77,4.77,500.00,500.00,AUD,0.00,0.72,4.77,4.77,0.75,Yes,,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",High,Bank account,,27/Jul/2016,AUSZWE
920160408,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low Income,Blend,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,200.00,200.00,AUD,16.00,0.73,3.39,11.39,500.00,500.00,AUD,20.00,0.73,3.39,7.39,0.75,Yes,,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",High,Cash,Agent,27/Jul/2016,AUSZWE
920160409,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low Income,Blend,..,Transferwise,Money Transfer Operator,Bank account transfer,Internet,High,3-5 days,200.00,200.00,AUD,2.00,0.75,0.51,1.51,500.00,500.00,AUD,3.48,0.75,0.51,1.20,0.75,Yes,,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Bank account,,27/Jul/2016,AUSZWE
920160410,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low Income,Blend,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,200.00,200.00,AUD,35.00,0.73,2.54,20.04,500.00,500.00,AUD,50.00,0.73,2.54,12.54,0.75,Yes,,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",High,Cash,Agent,27/Jul/2016,AUSZWE
920160411,2016_3Q,AUS,Australia,..,High Income: OECD,..,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low Income,Blend,..,Western Union,Money Transfer Operator,Bank account transfer,Internet,High,2 days,200.00,200.00,AUD,35.00,0.73,2.54,20.04,500.00,500.00,AUD,50.00,0.73,2.54,12.54,0.75,Yes,,"In this corridor all RSPs send and pay out in USD.  At the point of collection, the money may be converted to the local currency  or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",High,Cash,Agent,27/Jul/2016,AUSZWE
